cve.id,cvss_baseScore,cve.lastModified
CVE-2025-9123,6.4,2025-09-11T17:14:10.147
CVE-2025-9128,6.4,2025-09-11T17:14:10.147
CVE-2025-9451,6.5,2025-09-11T17:14:10.147
CVE-2025-9617,5.3,2025-09-11T17:14:10.147
CVE-2025-9620,6.1,2025-09-11T17:14:10.147
CVE-2025-9623,4.3,2025-09-11T17:14:10.147
CVE-2025-9627,4.3,2025-09-11T17:14:10.147
CVE-2025-9628,4.3,2025-09-11T17:14:10.147
CVE-2025-9631,4.3,2025-09-11T17:14:10.147
CVE-2025-9632,4.3,2025-09-11T17:14:10.147
CVE-2025-9633,4.3,2025-09-11T17:14:10.147
CVE-2025-9634,4.3,2025-09-11T17:14:10.147
CVE-2025-9635,4.3,2025-09-11T17:14:10.147
CVE-2025-9693,8.0,2025-09-11T17:14:10.147
CVE-2025-9850,6.4,2025-09-11T17:14:10.147
CVE-2025-9855,6.4,2025-09-11T17:14:10.147
CVE-2025-9860,6.4,2025-09-11T17:14:10.147
CVE-2025-9861,6.4,2025-09-11T17:14:10.147
CVE-2025-9874,7.5,2025-09-11T17:14:10.147
CVE-2025-9918,,2025-09-11T17:14:10.147
CVE-2025-48038,,2025-09-11T17:14:10.147
CVE-2025-48039,,2025-09-11T17:14:10.147
CVE-2025-48040,,2025-09-11T17:14:10.147
CVE-2025-48041,,2025-09-11T17:14:10.147
CVE-2025-58320,7.3,2025-09-26T14:43:41.973
CVE-2025-58321,10.0,2025-09-26T14:43:15.530
CVE-2025-10250,5.0,2025-09-11T17:14:10.147
CVE-2025-40687,9.8,2025-09-12T15:32:29.880
CVE-2025-40689,9.8,2025-09-12T15:32:20.270
CVE-2025-40690,9.8,2025-09-12T15:32:04.580
CVE-2025-40691,9.8,2025-09-12T15:31:54.967
CVE-2025-40692,9.8,2025-09-12T15:31:47.440
CVE-2025-40693,5.4,2025-09-12T15:31:37.410
CVE-2025-40694,5.4,2025-09-12T15:31:24.010
CVE-2025-40695,5.4,2025-09-12T15:31:11.180
CVE-2025-40696,5.4,2025-09-12T15:30:57.173
CVE-2025-9018,8.8,2025-09-11T17:14:10.147
CVE-2025-10251,9.8,2025-10-02T19:38:41.853
CVE-2025-10193,,2025-09-11T17:14:10.147
CVE-2025-10252,3.1,2025-09-11T17:14:10.147
CVE-2025-10253,3.5,2025-09-11T17:14:10.147
CVE-2025-27466,9.8,2025-11-04T22:16:08.697
CVE-2025-58142,9.8,2025-11-04T22:16:32.257
CVE-2025-58143,9.8,2025-11-04T22:16:32.393
CVE-2025-58144,7.5,2025-11-04T22:16:32.523
CVE-2025-58145,7.5,2025-11-04T22:16:32.653
CVE-2025-8716,,2025-09-11T17:14:10.147
CVE-2025-10254,3.5,2025-09-11T17:15:34.013
CVE-2025-10255,3.5,2025-09-11T18:15:32.493
CVE-2025-26499,6.0,2025-09-15T15:22:38.297
CVE-2025-39736,5.5,2026-01-09T14:59:11.927
CVE-2025-39737,5.5,2026-03-17T16:30:32.947
CVE-2025-39738,7.8,2026-01-09T19:12:15.387
CVE-2025-39739,5.5,2025-11-25T17:49:23.880
CVE-2025-39740,7.8,2025-11-25T21:01:22.960
CVE-2025-39741,5.5,2025-11-25T21:08:26.637
CVE-2025-39742,5.5,2026-01-09T19:09:30.947
CVE-2025-39743,7.8,2026-01-09T19:05:38.970
CVE-2025-39744,7.1,2025-11-25T21:09:09.607
CVE-2025-39745,5.5,2025-11-25T21:09:37.197
CVE-2025-39746,5.5,2025-11-25T18:13:47.147
CVE-2025-39747,5.5,2025-11-25T18:07:45.823
CVE-2025-39748,5.5,2026-03-25T11:16:11.867
CVE-2025-39749,7.0,2026-01-09T19:04:04.980
CVE-2025-39750,7.1,2025-11-25T21:11:23.033
CVE-2025-39752,5.5,2026-01-09T18:53:34.660
CVE-2025-39753,5.5,2026-01-02T16:16:47.117
CVE-2025-39754,4.7,2025-11-26T16:20:46.807
CVE-2025-39756,5.5,2026-01-09T18:51:05.630
CVE-2025-39757,7.1,2026-01-09T18:48:53.090
CVE-2025-39758,5.5,2025-11-26T16:24:34.860
CVE-2025-39759,7.0,2026-01-09T18:46:41.317
CVE-2025-39760,7.1,2026-01-23T02:35:39.520
CVE-2025-39761,7.1,2025-11-26T16:25:41.300
CVE-2025-39762,5.5,2025-11-26T16:25:47.433
CVE-2025-39763,5.5,2026-03-17T16:30:58.270
CVE-2025-39764,5.5,2026-03-25T11:16:12.050
CVE-2025-39765,5.5,2025-11-25T19:58:32.573
CVE-2025-39766,7.8,2026-01-09T18:44:19.313
CVE-2025-39767,5.5,2025-11-25T19:57:59.820
CVE-2025-39768,5.5,2025-11-25T19:57:15.460
CVE-2025-39769,5.5,2025-11-25T19:56:42.420
CVE-2025-39770,5.5,2026-01-16T20:11:39.663
CVE-2025-39771,5.5,2025-11-25T19:55:53.850
CVE-2025-39772,5.5,2026-01-16T20:11:44.473
CVE-2025-39773,5.5,2026-01-16T20:11:53.433
CVE-2025-39774,5.5,2025-11-25T19:55:05.873
CVE-2025-39775,5.5,2025-11-25T19:54:17.880
CVE-2025-39776,7.8,2026-01-16T20:12:02.050
CVE-2025-39777,5.5,2025-11-25T19:09:23.363
CVE-2025-39779,5.5,2025-11-25T19:08:58.510
CVE-2025-39780,5.5,2025-11-25T19:08:03.367
CVE-2025-39781,5.5,2025-11-25T18:49:43.003
CVE-2025-39782,5.5,2026-01-16T20:24:03.150
CVE-2025-39783,7.8,2026-01-16T20:24:08.707
CVE-2025-39784,5.5,2025-11-25T18:49:03.547
CVE-2025-39785,5.5,2025-11-25T18:47:36.567
CVE-2025-39786,7.1,2025-11-25T18:44:51.740
CVE-2025-39787,5.5,2026-01-16T20:25:29.447
CVE-2025-39788,7.8,2026-01-16T20:25:34.853
CVE-2025-39789,5.5,2025-11-25T18:22:51.720
CVE-2025-39790,7.8,2026-01-16T20:25:39.967
CVE-2025-39791,5.5,2025-11-25T18:20:14.283
CVE-2025-40300,5.5,2026-01-16T20:25:45.940
CVE-2025-43782,4.3,2025-12-16T14:48:29.363
CVE-2025-43790,8.1,2025-12-16T15:14:05.343
CVE-2025-58060,8.0,2025-11-04T22:16:32.160
CVE-2025-58065,6.5,2025-09-24T13:41:42.183
CVE-2025-58364,6.5,2025-11-04T22:16:34.003
CVE-2025-59047,,2025-09-15T15:22:38.297
CVE-2025-56556,3.8,2025-11-25T15:15:52.147
CVE-2025-59053,9.6,2025-09-15T15:22:38.297
CVE-2025-59055,7.2,2025-09-24T13:30:22.057
CVE-2025-8061,7.0,2025-09-15T15:22:38.297
CVE-2025-8557,8.8,2025-09-15T15:22:38.297
CVE-2025-9201,7.8,2025-09-15T15:22:38.297
CVE-2025-9214,5.4,2025-09-15T15:22:38.297
CVE-2025-9319,7.5,2025-09-15T15:22:38.297
CVE-2025-10127,9.8,2025-09-18T14:15:45.777
CVE-2025-36222,9.8,2025-10-02T19:31:43.080
CVE-2025-10271,6.1,2025-10-02T19:27:29.067
CVE-2025-10272,6.1,2025-10-02T19:26:11.240
CVE-2025-10273,5.3,2025-10-02T19:25:17.877
CVE-2025-10274,6.1,2025-10-02T19:23:42.010
CVE-2025-10275,8.8,2025-11-14T20:29:03.540
CVE-2025-55319,9.8,2026-02-20T17:25:39.870
CVE-2025-58754,7.5,2026-01-16T15:15:52.463
CVE-2025-9807,7.5,2025-09-15T15:22:38.297
CVE-2025-10269,7.5,2025-09-15T15:22:38.297
CVE-2025-10276,8.8,2025-11-14T20:27:30.283
CVE-2025-10277,8.8,2025-11-14T20:26:16.750
CVE-2025-43788,4.3,2025-12-16T15:13:03.607
CVE-2025-43789,5.3,2025-12-23T19:07:38.263
CVE-2025-10278,8.8,2025-11-14T20:14:18.240
CVE-2025-9877,6.4,2025-09-15T15:22:38.297
CVE-2025-9879,6.4,2025-09-15T15:22:38.297
CVE-2025-9880,6.1,2025-09-15T15:21:42.937
CVE-2025-9881,6.1,2025-09-15T15:21:42.937
CVE-2025-10094,6.5,2025-09-20T02:56:50.697
CVE-2025-10287,3.1,2025-09-15T15:21:42.937
CVE-2025-10288,5.3,2025-09-15T15:21:42.937
CVE-2025-10148,5.3,2026-01-20T14:55:47.997
CVE-2025-10291,8.8,2025-10-31T14:27:56.653
CVE-2025-1250,6.5,2025-09-20T02:56:35.303
CVE-2025-2256,7.5,2025-09-20T02:56:22.680
CVE-2025-3650,3.5,2025-09-15T15:21:42.937
CVE-2025-58781,4.8,2025-09-15T15:21:42.937
CVE-2025-6454,8.8,2025-09-20T02:56:00.287
CVE-2025-6769,4.3,2025-09-20T02:55:46.933
CVE-2025-7337,6.5,2025-09-20T02:55:16.800
CVE-2025-8280,5.8,2026-03-16T18:23:29.957
CVE-2025-8575,7.2,2025-09-15T15:21:42.937
CVE-2025-9086,7.5,2026-01-20T14:58:01.347
CVE-2025-21042,9.8,2025-11-12T14:32:28.317
CVE-2025-21043,9.8,2025-10-30T15:36:12.360
CVE-2025-10264,10.0,2025-09-15T15:21:42.937
CVE-2025-7448,,2025-09-15T15:21:42.937
CVE-2025-10265,8.8,2025-09-15T15:21:42.937
CVE-2025-10266,9.8,2025-09-15T15:21:42.937
CVE-2025-10267,5.3,2025-09-15T15:21:42.937
CVE-2025-27233,,2025-09-15T15:21:42.937
CVE-2025-27234,,2026-02-08T17:15:57.203
CVE-2025-27238,3.5,2025-10-08T14:53:00.293
CVE-2025-27240,7.2,2025-10-08T14:53:38.077
CVE-2025-6638,7.5,2025-10-21T13:33:08.580
CVE-2025-8699,9.1,2025-11-03T19:16:16.433
CVE-2025-10318,8.8,2025-12-31T01:53:33.993
CVE-2025-59054,,2025-11-28T15:16:02.590
CVE-2025-10364,,2025-09-15T15:21:42.937
CVE-2025-10365,,2025-09-15T15:21:42.937
CVE-2025-59058,5.9,2025-09-15T15:21:42.937
CVE-2025-59139,5.3,2025-09-17T20:35:36.607
CVE-2025-9556,9.8,2025-11-03T19:16:17.430
CVE-2025-10319,6.5,2025-12-31T01:53:39.077
CVE-2025-55996,6.3,2025-10-16T15:54:10.023
CVE-2025-10320,3.1,2025-09-15T15:21:42.937
CVE-2025-39792,5.5,2025-11-25T18:16:38.180
CVE-2025-39793,7.8,2025-11-25T14:43:59.203
CVE-2025-39794,5.5,2026-01-23T02:35:13.047
CVE-2025-39795,5.5,2026-01-16T20:00:17.163
CVE-2025-39796,7.8,2025-11-24T18:08:31.347
CVE-2025-39797,7.8,2025-11-24T18:04:53.373
CVE-2025-39798,5.5,2026-01-16T20:00:28.610
CVE-2025-55835,9.8,2025-10-16T15:47:50.040
CVE-2025-57577,8.0,2025-09-15T15:21:42.937
CVE-2025-57578,8.0,2025-09-15T15:21:42.937
CVE-2025-57579,8.0,2025-10-02T20:04:07.443
CVE-2024-45431,5.3,2025-10-02T20:03:21.330
CVE-2024-45432,7.5,2025-10-02T20:03:09.920
CVE-2024-45433,6.5,2025-10-02T20:02:34.333
CVE-2024-45434,9.8,2025-10-02T20:00:43.860
CVE-2025-43787,5.4,2025-12-16T15:12:32.193
CVE-2025-52074,6.1,2025-09-18T20:45:28.253
CVE-2025-56467,6.5,2025-09-15T18:15:39.167
CVE-2025-10321,5.3,2025-10-02T19:56:34.403
CVE-2025-10322,5.3,2025-10-02T19:54:11.603
CVE-2025-4234,,2025-09-15T15:21:42.937
CVE-2025-4235,,2025-09-15T15:21:42.937
CVE-2025-58434,9.8,2025-09-20T02:54:59.667
CVE-2025-10323,9.8,2025-10-02T19:47:21.740
CVE-2025-10324,9.8,2025-10-02T19:45:13.880
CVE-2025-10325,8.8,2025-10-02T20:17:36.187
CVE-2025-43795,6.1,2025-12-16T15:20:46.490
CVE-2025-43796,7.5,2025-12-16T15:24:46.057
CVE-2025-10326,9.8,2025-10-02T20:16:24.230
CVE-2025-10327,9.8,2026-01-20T20:16:00.163
CVE-2025-45583,9.1,2025-10-16T15:39:07.447
CVE-2025-45584,7.5,2025-10-16T15:37:43.510
CVE-2025-45585,5.4,2025-10-16T15:37:05.690
CVE-2025-45586,7.5,2025-10-16T15:32:05.740
CVE-2025-45587,7.0,2025-10-16T15:30:48.877
CVE-2025-10176,7.2,2025-09-15T15:21:42.937
CVE-2025-10328,9.8,2025-10-02T20:14:15.457
CVE-2025-10329,9.8,2025-09-16T17:17:18.993
CVE-2025-10330,6.1,2025-09-16T17:17:31.330
CVE-2025-10331,5.4,2025-09-16T17:17:44.793
CVE-2025-10332,5.4,2025-09-16T17:17:56.620
CVE-2025-10340,3.5,2025-09-15T16:15:34.807
CVE-2025-10358,9.8,2025-10-02T20:12:32.153
CVE-2025-10359,9.8,2025-10-02T20:12:03.467
CVE-2025-10366,5.4,2025-10-02T20:10:47.040
CVE-2025-10367,6.1,2025-10-16T15:28:47.753
CVE-2025-10368,6.1,2025-10-16T15:25:11.393
CVE-2025-10369,6.1,2025-10-16T15:16:18.993
CVE-2025-10370,5.4,2026-02-03T22:16:26.927
CVE-2025-10371,7.3,2026-01-09T01:15:42.407
CVE-2025-10372,5.4,2025-10-28T00:15:36.357
CVE-2025-10373,6.1,2025-10-20T05:15:34.767
CVE-2025-10374,7.3,2025-09-15T15:21:42.937
CVE-2025-10384,5.4,2025-10-10T18:20:44.223
CVE-2025-10385,8.8,2025-09-15T15:21:42.937
CVE-2025-10386,4.3,2025-09-15T15:21:42.937
CVE-2025-10387,8.8,2025-11-14T23:39:23.490
CVE-2025-10388,3.5,2025-09-15T16:15:36.030
CVE-2025-10389,8.8,2025-10-14T19:32:08.467
CVE-2025-10390,8.8,2025-10-14T19:22:48.037
CVE-2025-10391,8.8,2025-10-14T19:11:12.743
CVE-2025-59363,7.7,2025-09-15T15:21:42.937
CVE-2025-10392,9.8,2025-09-15T15:21:42.937
CVE-2025-10393,6.3,2025-09-15T15:21:42.937
CVE-2025-10394,7.2,2025-10-14T19:40:42.943
CVE-2025-10395,7.2,2025-10-08T14:24:08.327
CVE-2025-10396,9.8,2025-09-18T20:36:02.560
CVE-2025-10397,7.2,2025-10-08T14:24:16.430
CVE-2025-10398,8.8,2025-10-14T19:40:27.497
CVE-2025-0164,2.3,2025-12-15T18:21:45.593
CVE-2025-10204,,2025-09-15T15:21:42.937
CVE-2025-10399,6.3,2025-09-15T15:21:42.937
CVE-2025-36035,5.1,2025-12-19T13:29:49.780
CVE-2025-10400,8.8,2025-09-18T20:07:18.593
CVE-2025-10401,8.8,2025-09-24T18:41:54.943
CVE-2025-10402,9.8,2025-09-18T20:06:56.160
CVE-2025-6051,5.3,2025-10-21T14:16:24.770
CVE-2025-10403,9.8,2025-09-18T20:06:33.700
CVE-2025-10404,9.8,2025-09-18T20:04:38.760
CVE-2025-10405,9.8,2025-09-17T16:57:36.693
CVE-2025-10407,8.8,2025-09-18T20:28:17.430
CVE-2025-10408,8.8,2025-09-18T20:25:14.723
CVE-2025-10409,8.8,2025-09-19T15:02:23.410
CVE-2025-10410,9.8,2025-09-18T20:03:10.590
CVE-2025-10411,6.1,2025-09-18T19:56:34.220
CVE-2025-10413,9.8,2025-09-18T19:49:10.780
CVE-2025-10414,9.8,2025-09-18T19:47:10.110
CVE-2025-10415,9.8,2025-09-18T19:45:55.863
CVE-2025-59364,5.3,2025-09-15T15:21:42.937
CVE-2025-10416,9.8,2025-09-18T19:44:56.237
CVE-2025-10417,9.8,2025-09-19T19:26:48.277
CVE-2025-10418,8.8,2025-09-19T19:27:01.370
CVE-2025-10419,8.8,2025-09-19T19:28:09.680
CVE-2025-10420,8.8,2025-09-19T19:28:29.663
CVE-2025-10421,8.8,2025-09-19T19:29:14.157
CVE-2025-10422,4.3,2025-10-14T19:37:43.377
CVE-2025-10452,9.8,2025-09-15T15:21:42.937
CVE-2025-59375,7.5,2025-11-04T22:16:34.927
CVE-2025-10423,3.7,2025-10-14T19:37:29.050
CVE-2025-10424,9.8,2025-09-18T19:07:02.123
CVE-2025-10425,9.8,2025-09-18T19:09:25.207
CVE-2025-10426,9.8,2025-09-18T19:10:11.273
CVE-2025-10427,8.8,2025-09-18T19:22:04.800
CVE-2025-10428,8.8,2025-09-18T19:23:22.740
CVE-2025-10429,8.8,2025-09-18T19:28:22.667
CVE-2025-10453,5.3,2025-09-15T15:21:42.937
CVE-2025-59378,5.7,2025-09-15T15:21:42.937
CVE-2025-10430,8.8,2025-09-18T19:28:33.780
CVE-2025-10431,8.8,2025-09-18T19:28:45.190
CVE-2025-10432,9.8,2025-09-20T02:53:14.723
CVE-2025-10433,6.3,2025-09-15T15:21:42.937
CVE-2025-41713,6.5,2025-09-15T15:21:42.937
CVE-2025-10434,2.4,2025-09-15T15:21:42.937
CVE-2025-10435,9.8,2025-09-18T19:01:20.383
CVE-2025-10436,9.8,2025-09-20T02:53:02.110
CVE-2025-10440,6.3,2025-09-15T15:21:42.937
CVE-2025-9076,6.5,2025-09-20T02:52:38.957
CVE-2025-9078,4.3,2025-09-16T15:58:12.830
CVE-2025-10441,6.3,2025-09-15T15:21:42.937
CVE-2025-10442,8.8,2025-09-19T20:39:12.093
CVE-2025-9072,5.4,2025-09-16T16:00:26.390
CVE-2025-9084,6.1,2025-09-16T15:59:24.377
CVE-2025-9826,5.4,2026-02-23T11:16:21.393
CVE-2025-10443,8.8,2025-09-19T19:22:53.663
CVE-2025-10444,9.8,2025-09-19T19:25:29.200
CVE-2025-43794,4.8,2025-12-16T15:25:44.663
CVE-2025-59358,7.5,2025-10-14T14:42:44.847
CVE-2025-59359,9.8,2025-10-14T14:43:12.827
CVE-2025-59360,9.8,2025-10-14T14:43:35.363
CVE-2025-59361,9.8,2025-10-14T14:43:52.970
CVE-2025-10445,9.8,2025-09-19T19:26:12.907
CVE-2025-10446,9.8,2025-09-19T19:26:02.883
CVE-2025-39800,5.5,2026-01-16T20:06:47.967
CVE-2025-39801,5.5,2026-01-23T02:34:52.400
CVE-2025-39802,7.8,2025-11-24T18:00:57.393
CVE-2025-39803,7.8,2025-11-24T17:55:07.587
CVE-2025-39804,7.8,2025-11-24T17:51:26.380
CVE-2025-3025,7.3,2025-09-15T15:21:42.937
CVE-2022-50234,7.8,2025-11-24T17:46:10.130
CVE-2022-50235,7.8,2025-11-24T17:41:12.310
CVE-2022-50236,5.5,2025-11-24T17:35:33.767
CVE-2022-50239,7.1,2025-11-24T17:26:12.443
CVE-2022-50240,7.8,2025-11-24T17:25:46.107
CVE-2022-50241,7.8,2025-11-25T14:42:06.403
CVE-2022-50242,5.5,2025-11-24T20:05:04.953
CVE-2022-50243,7.8,2025-11-24T20:04:28.100
CVE-2022-50244,5.5,2025-11-24T19:59:03.517
CVE-2022-50245,7.8,2025-11-24T19:58:44.563
CVE-2022-50246,5.5,2025-11-24T19:57:47.357
CVE-2022-50247,5.5,2025-11-24T19:57:15.157
CVE-2022-50248,7.8,2025-11-25T14:41:11.917
CVE-2022-50249,5.5,2025-11-25T14:40:36.660
CVE-2022-50250,5.5,2025-11-25T14:40:20.927
CVE-2022-50251,5.5,2025-11-26T16:25:52.580
CVE-2022-50252,7.8,2025-11-26T16:25:58.033
CVE-2022-50253,5.5,2025-11-26T16:26:21.480
CVE-2022-50254,5.5,2025-11-25T16:49:01.373
CVE-2022-50255,7.1,2025-11-25T16:49:15.010
CVE-2022-50256,7.8,2025-11-25T16:52:25.453
CVE-2022-50257,5.5,2025-11-25T17:02:00.230
CVE-2022-50258,7.8,2025-11-25T17:02:11.130
CVE-2022-50259,4.7,2025-11-25T17:02:21.320
CVE-2022-50260,5.5,2025-11-25T17:02:41.887
CVE-2022-50261,5.5,2025-11-25T17:02:57.720
CVE-2023-53147,5.5,2025-11-25T17:03:26.743
CVE-2023-53148,7.8,2025-11-25T17:03:32.480
CVE-2023-53149,5.5,2025-11-25T17:03:43.000
CVE-2023-53150,5.5,2025-11-25T17:03:47.783
CVE-2023-53151,5.5,2025-11-24T21:00:20.200
CVE-2023-53152,5.5,2025-11-24T21:01:16.823
CVE-2023-53153,7.8,2025-11-24T21:01:22.723
CVE-2023-53163,5.5,2025-11-24T21:01:50.630
CVE-2023-53164,5.5,2025-11-24T21:02:18.403
CVE-2023-53165,5.5,2025-11-24T21:02:23.880
CVE-2023-53166,4.7,2025-11-24T21:02:32.000
CVE-2023-53167,5.5,2025-11-24T21:02:37.190
CVE-2023-53168,5.5,2025-11-24T21:02:45.563
CVE-2023-53169,5.5,2025-12-02T19:06:38.720
CVE-2023-53170,5.5,2025-12-03T19:16:20.797
CVE-2023-53171,5.5,2025-12-02T02:58:59.253
CVE-2023-53172,5.5,2025-12-02T19:09:53.717
CVE-2023-53173,5.5,2025-12-02T02:58:40.677
CVE-2023-53174,5.5,2025-12-02T02:58:29.733
CVE-2023-53175,5.5,2025-12-02T02:58:09.733
CVE-2023-53176,5.5,2025-12-02T02:58:00.767
CVE-2023-53177,5.5,2025-12-02T02:58:19.630
CVE-2023-53178,4.7,2025-12-02T02:57:41.047
CVE-2023-53179,7.8,2025-12-02T02:57:31.997
CVE-2023-53180,5.5,2025-12-02T02:57:51.230
CVE-2023-53181,5.5,2025-12-02T02:57:23.177
CVE-2023-53182,5.5,2025-12-02T02:57:13.687
CVE-2023-53184,7.8,2025-12-02T19:12:41.433
CVE-2023-53185,5.5,2025-12-02T02:56:18.970
CVE-2023-53186,4.7,2025-12-02T02:56:07.880
CVE-2023-53187,7.8,2025-12-02T02:55:45.260
CVE-2023-53188,4.7,2025-12-02T02:55:34.407
CVE-2023-53189,5.5,2025-12-02T02:55:18.420
CVE-2023-53190,5.5,2025-12-02T02:42:50.530
CVE-2023-53191,5.5,2025-12-02T02:42:36.110
CVE-2023-53192,7.8,2025-12-02T02:42:17.983
CVE-2023-53193,5.5,2025-12-02T02:41:55.950
CVE-2023-53194,7.8,2025-12-02T02:40:36.330
CVE-2023-53195,5.5,2025-12-02T02:40:14.647
CVE-2023-53196,5.5,2025-12-02T19:13:50.160
CVE-2023-53197,5.5,2025-12-02T19:14:45.553
CVE-2023-53198,5.5,2025-12-02T19:19:05.830
CVE-2025-10447,9.8,2025-09-20T02:52:24.587
CVE-2025-10448,9.8,2025-09-20T02:52:09.333
CVE-2025-46408,9.8,2025-10-17T14:51:26.313
CVE-2025-50110,8.8,2025-09-15T15:22:27.090
CVE-2025-50944,8.8,2025-10-14T19:41:19.230
CVE-2025-56710,7.3,2025-09-20T02:51:37.760
CVE-2025-59376,5.3,2025-09-20T02:51:25.153
CVE-2025-59377,9.8,2025-09-20T02:50:49.953
CVE-2022-50262,5.5,2025-12-02T19:20:01.900
CVE-2022-50263,5.5,2025-12-02T19:21:08.623
CVE-2022-50264,5.5,2025-12-02T19:22:11.253
CVE-2022-50265,5.5,2025-12-03T18:14:05.767
CVE-2022-50266,5.5,2025-12-02T19:27:30.377
CVE-2022-50267,5.5,2025-12-03T18:15:12.883
CVE-2022-50268,5.5,2025-12-03T18:16:12.043
CVE-2022-50269,5.5,2025-12-03T18:17:11.063
CVE-2022-50270,7.1,2026-01-23T16:39:12.573
CVE-2022-50271,5.5,2025-12-03T18:18:35.573
CVE-2022-50272,5.5,2025-12-03T18:19:31.887
CVE-2022-50273,5.5,2025-12-03T18:20:36.103
CVE-2022-50274,7.8,2025-12-03T18:21:27.363
CVE-2022-50275,5.5,2025-12-03T19:16:53.663
CVE-2022-50276,5.5,2025-12-03T18:30:20.230
CVE-2022-50277,5.5,2025-12-03T18:31:12.860
CVE-2022-50278,5.5,2025-12-03T19:17:01.023
CVE-2022-50279,7.1,2025-12-03T19:18:01.133
CVE-2022-50280,5.5,2025-12-04T14:55:40.777
CVE-2022-50281,5.5,2025-12-04T18:56:35.393
CVE-2022-50282,5.5,2025-12-04T18:56:27.057
CVE-2022-50283,7.8,2025-12-04T18:55:35.373
CVE-2022-50284,5.5,2025-12-03T19:20:00.620
CVE-2022-50285,5.5,2025-12-04T18:54:33.920
CVE-2022-50286,5.5,2025-12-23T17:15:45.760
CVE-2022-50287,5.5,2025-12-03T19:23:03.087
CVE-2022-50288,5.5,2025-12-03T19:25:31.920
CVE-2022-50289,5.5,2025-12-03T19:26:03.923
CVE-2022-50291,5.5,2025-12-04T18:54:12.970
CVE-2022-50292,5.5,2025-12-04T18:53:55.843
CVE-2022-50293,5.5,2025-12-04T18:53:12.567
CVE-2022-50294,5.5,2025-12-03T19:27:08.237
CVE-2022-50295,5.5,2025-12-04T18:52:56.973
CVE-2022-50296,5.5,2025-12-04T15:34:09.233
CVE-2022-50297,5.5,2025-12-04T15:33:54.417
CVE-2022-50298,5.5,2025-12-04T15:33:39.543
CVE-2022-50299,5.5,2025-12-04T15:33:30.630
CVE-2022-50300,7.8,2025-12-04T15:33:20.600
CVE-2022-50301,7.8,2025-12-04T15:32:33.170
CVE-2022-50302,5.5,2025-12-04T15:31:49.697
CVE-2022-50303,7.8,2025-12-04T15:31:34.053
CVE-2022-50304,5.5,2025-12-04T15:31:23.977
CVE-2022-50305,7.8,2025-12-04T15:31:13.883
CVE-2022-50306,7.1,2025-12-04T15:31:07.530
CVE-2022-50307,7.1,2025-12-04T15:30:58.510
CVE-2022-50308,5.5,2025-12-04T15:29:24.480
CVE-2022-50309,5.5,2025-12-04T15:28:59.283
CVE-2022-50310,7.8,2025-12-04T15:23:20.263
CVE-2022-50311,5.5,2025-12-04T15:23:00.490
CVE-2022-50312,5.5,2025-12-04T15:22:27.233
CVE-2022-50313,5.5,2025-12-04T15:22:16.860
CVE-2022-50314,5.5,2025-12-04T15:22:06.630
CVE-2022-50315,7.8,2025-12-04T15:21:57.063
CVE-2022-50316,5.5,2025-12-03T19:29:19.307
CVE-2022-50317,5.5,2025-12-04T15:19:42.590
CVE-2022-50318,5.5,2025-12-04T15:19:27.877
CVE-2022-50319,5.5,2025-12-04T15:19:17.463
CVE-2022-50320,7.8,2025-12-04T15:19:05.830
CVE-2022-50321,5.5,2025-12-03T19:29:55.420
CVE-2022-50322,5.5,2025-12-04T15:12:01.390
CVE-2022-50323,5.5,2025-12-04T15:07:59.800
CVE-2022-50324,5.5,2025-12-03T19:30:24.373
CVE-2022-50325,7.8,2025-12-04T13:41:37.063
CVE-2022-50326,5.5,2025-12-03T19:32:23.900
CVE-2022-50327,5.5,2026-01-16T20:07:10.330
CVE-2022-50328,7.8,2025-12-04T13:42:22.360
CVE-2022-50329,7.8,2025-12-04T13:43:46.143
CVE-2022-50330,5.5,2025-12-04T13:44:36.560
CVE-2022-50331,5.5,2025-12-03T19:36:00.050
CVE-2022-50332,5.5,2025-12-04T13:46:08.200
CVE-2022-50333,7.1,2025-12-04T13:48:21.410
CVE-2022-50334,5.5,2025-12-04T13:49:16.740
CVE-2022-50335,5.5,2025-12-04T13:50:35.600
CVE-2022-50336,5.5,2025-12-04T13:53:50.990
CVE-2022-50337,5.5,2025-12-04T13:56:39.980
CVE-2023-53199,5.5,2025-12-03T19:39:44.743
CVE-2023-53200,5.5,2025-12-04T15:07:32.157
CVE-2023-53201,5.5,2025-12-04T15:07:21.827
CVE-2023-53202,5.5,2025-12-03T19:41:02.513
CVE-2023-53203,5.5,2025-12-04T15:07:07.453
CVE-2023-53204,4.7,2025-12-04T15:06:57.090
CVE-2023-53205,7.8,2025-12-04T15:06:38.500
CVE-2023-53206,5.5,2025-12-04T15:06:28.720
CVE-2023-53207,5.5,2026-01-14T18:16:28.293
CVE-2023-53208,5.5,2026-01-14T18:16:28.463
CVE-2023-53209,5.5,2026-01-14T18:16:28.617
CVE-2023-53210,5.5,2026-01-14T18:16:28.790
CVE-2023-53211,5.5,2026-01-14T18:16:28.943
CVE-2023-53213,7.1,2026-01-14T18:16:29.097
CVE-2023-53214,7.8,2026-01-14T18:16:29.260
CVE-2023-53215,7.8,2026-01-14T18:16:29.427
CVE-2023-53216,7.8,2026-01-14T18:16:29.593
CVE-2023-53217,7.8,2026-01-14T18:16:29.740
